DOCUMENTO N.º;013146596/07/2023 
DATA DE EMISSÃO;20230731
NIF;516700987
CONTRATO N.º;518078418
NOME;VERMELHIMODERNO- UNIPESSOAL LDA
MORADA;RUA PALMIRA N 60 A Lisboa 1170289

IDENTIFICADOR;MATRÍCULA;REFERÊNCIA MB;DATA ENTRADA;HORA ENTRADA;ENTRADA;DATA SAÍDA;HORA SAÍDA;SAÍDA;VALOR;VALOR DESCONTO;TAXA IVA;OPERADOR;SERVIÇO;DATA PAGAMENTO;CARTAO N.º;DURAÇAO;QUANTIDADE;VALOR ENERGIA;VALOR ACESSO REDE;VALOR TEMPO OPC;VALOR ENERGIA OPC;VALOR ATIVACAO OPC;IEC;TAXA EGME;
601008457983;3498KHN;10035577078;;;;2023-06-16;18:44;Angeiras S-N;0,55;0,00;23;I. de Portugal (N1);Portagens;2023-06-29;0000000;
601008457983;3498KHN;10035577078;;;;2023-06-17;09:27;Angeiras N-S;0,55;0,00;23;I. de Portugal (N1);Portagens;2023-06-29;0000000;
601008457983;3498KHN;10035577078;;;;2023-06-17;20:41;Angeiras S-N;0,55;0,00;23;I. de Portugal (N1);Portagens;2023-06-29;0000000;
601008457983;3498KHN;10035577078;;;;2023-06-18;10:05;Povoa S-N;0,70;0,00;23;I. de Portugal (N1);Portagens;2023-06-29;0000000;
601008457983;3498KHN;10035577078;;;;2023-06-18;14:14;Povoa N-S;0,70;0,00;23;I. de Portugal (N1);Portagens;2023-06-29;0000000;
601008457983;3498KHN;10035577078;;;;2023-06-20;13:22;Angeiras N-S;0,55;0,00;23;I. de Portugal (N1);Portagens;2023-06-29;0000000;
601008457983;3498KHN;10035577078;2023-06-20;13:26;Aeroporto;2023-06-20;13:29;EN14 O/E;0,40;0,00;23;I. de Portugal (P3);Portagens;2023-06-29;0000000;
601008457983;3498KHN;10035577078;;;;2023-06-20;14:17;Grijo No;0,65;0,00;23;Brisa Concessão Rodoviária (BR);Portagens;2023-06-29;0000000;
601008457983;3498KHN;10035577078;;;;2023-06-20;19:48;Angeiras S-N;0,55;0,00;23;I. de Portugal (N1);Portagens;2023-06-29;0000000;
601008457983;3498KHN;10035577078;;;;2023-06-21;14:33;Povoa S-N;0,70;0,00;23;I. de Portugal (N1);Portagens;2023-06-29;0000000;
601008457983;3498KHN;10035577078;2023-06-21;14:37;EN 205 PV;2023-06-21;14:50;Ferreiros;2,85;0,00;23;I. de Portugal (E1);Portagens;2023-06-29;0000000;
601008457983;3498KHN;10035577078;2023-06-21;18:53;Ferreiros;2023-06-21;19:06;EN 205 PV;2,85;0,00;23;I. de Portugal (E1);Portagens;2023-06-29;0000000;
601008457983;3498KHN;10035577078;;;;2023-06-21;19:10;Povoa N-S;0,70;0,00;23;I. de Portugal (N1);Portagens;2023-06-29;0000000;
601008457983;3498KHN;10035577078;;;;2023-06-22;12:41;Angeiras N-S;0,55;0,00;23;I. de Portugal (N1);Portagens;2023-06-29;0000000;
601008457983;3498KHN;10035577078;2023-06-22;15:46;Angeiras S-N;2023-06-22;16:09;Neiva S-N;2,35;0,00;23;I. de Portugal (N1);Portagens;2023-06-29;0000000;
601008457983;3498KHN;10035577078;2023-06-22;17:28;Neiva N-S;2023-06-22;17:52;Angeiras N-S;2,35;0,00;23;I. de Portugal (N1);Portagens;2023-06-29;0000000;
601008457983;3498KHN;10035577078;2023-06-22;17:55;Aeroporto;2023-06-22;18:01;Ponte Pedra;0,45;0,00;23;I. de Portugal (P3);Portagens;2023-06-29;0000000;
